site_id,date,time_idx,latitude,longitude,area,ndvi,precipitation,salinity,sea_surface_height,soil_moisture,ocean_current_speed,ocean_cur_dir_sin,ocean_cur_dir_cos,wind_speed,wind_direction_sin,wind_direction_cos
Al_Shabaan,4/1/2019,64,24.80161344,37.18056221,695147,0.32859678,4.675482869,39.34181052,0.085060206,0.164328105,2.264307622,0.058553094,-0.998284296,4.049728495,-0.959076656,0.283146549
Al_Shabaan,5/1/2019,65,24.80161344,37.18056221,1213900,0.314736156,0,39.15593837,0.152262114,0.15129868,2.164373824,0.39620886,-0.918160411,2.667258554,-0.942794811,0.33337358
Al_Shabaan,6/1/2019,66,24.80161344,37.18056221,1160452,0.348223235,0.0268942,39.25856444,0.071032577,0.145710238,2.200695132,-0.041672729,-0.999131315,5.53745203,-0.928751464,0.370703006
Al_Shabaan,7/1/2019,67,24.80161344,37.18056221,734732,0.327574512,0,39.4881076,-0.058989881,0.143663993,2.08457622,-0.442439504,-0.896798352,5.04677729,-0.905017057,0.425375278
Al_Shabaan,8/1/2019,68,24.80161344,37.18056221,707747,0.324056958,0,39.3903857,-0.077554378,0.142632693,2.221771069,0.056191351,-0.998420018,4.37985652,-0.921134118,0.389245343
Al_Shabaan,9/1/2019,69,24.80161344,37.18056221,756553,0.300962339,0,39.62308869,-0.069981865,0.141888189,1.903744116,0.180079215,-0.983652111,5.682538806,-0.92297363,0.384863195
Al_Shabaan,10/1/2019,70,24.80161344,37.18056221,678034,0.354625613,0,39.54614639,0.074333161,0.141578767,2.301942759,-0.18650686,-0.982453659,2.620666363,-0.968357489,0.249567171
Al_Shabaan,11/1/2019,71,24.80161344,37.18056221,709173,0.361423992,4.772338185,39.62359957,0.136559213,0.151880674,2.027956394,0.509754695,-0.860319796,2.52465782,-0.990596309,0.136817221
Al_Shabaan,12/1/2019,72,24.80161344,37.18056221,800955,0.357573093,0,39.54106522,0.097358045,0.152152568,2.079850942,0.74249707,-0.669849312,4.266131344,-0.968770712,0.247958279
Al_Shabaan,1/1/2020,73,24.80161344,37.18056221,815729,0.353879811,0,39.57146557,0.035853341,0.147386624,2.700523532,0.535099871,-0.844788807,4.787733228,-0.950665389,0.31021818
Al_Shabaan,2/1/2020,74,24.80161344,37.18056221,865174,0.234455026,0,39.70213861,0.069186677,0.146188766,2.202202,-0.029630669,-0.999560915,4.951800851,-0.927701467,0.3733229
Al_Shabaan,3/1/2020,75,24.80161344,37.18056221,825628,0.342371068,8.582160334,39.3894197,0.07235528,0.16219682,2.377786309,0.623312877,-0.781972542,3.127680162,-0.955696459,0.294354003
Al_Shabaan,4/1/2020,76,24.80161344,37.18056221,753631,0.319205605,0.165021373,39.15380287,0.112660416,0.159004449,2.460140577,-0.049905741,-0.998753932,3.029215608,-0.925101979,0.379718749
Al_Shabaan,5/1/2020,77,24.80161344,37.18056221,620436,0.324687777,0.02633888,39.00939472,0.118360234,0.151798641,1.998482409,0.693083006,-0.720857786,3.743382703,-0.902064944,0.43160032
Al_Shabaan,6/1/2020,78,24.80161344,37.18056221,902729,0.359396563,0.041079629,39.21189338,0.043079632,0.146048455,2.047569,0.795417851,-0.606061417,5.715258394,-0.895541294,0.444978417
Al_Shabaan,7/1/2020,79,24.80161344,37.18056221,746957,0.339295425,0.053131747,39.35826287,0.010309178,0.143795597,0.104799183,0.11689831,0.993143889,3.538675016,-0.887725207,0.460373714
Al_Shabaan,8/1/2020,80,24.80161344,37.18056221,696047,0.312971846,0,39.26911193,-0.017882181,0.143492374,2.118641028,-0.065745662,-0.997836413,3.219499317,-0.897279385,0.441463141
Al_Shabaan,9/1/2020,81,24.80161344,37.18056221,777584,0.301245462,0.27179635,39.53254172,0.056748212,0.142953308,2.235814881,-0.487271159,-0.873250719,3.696311152,-0.949956073,0.312383513
Al_Shabaan,10/1/2020,82,24.80161344,37.18056221,612336,0.337555276,0.987351637,39.73183045,0.097675942,0.143032331,2.094308143,0.795992837,-0.605306041,1.879562748,-0.995169689,0.098169704
Al_Shabaan,11/1/2020,83,24.80161344,37.18056221,730232,0.339524538,6.955429823,39.37199505,0.150776438,0.155814099,2.132583637,0.572534724,-0.819880473,3.902519256,-0.96183598,0.273626659
Al_Shabaan,12/1/2020,84,24.80161344,37.18056221,556178,0.408341313,8.798155016,39.32495337,0.147767646,0.163355688,2.42925557,0.14429465,-0.989534766,3.019280812,-0.996739158,0.080691078
Al_Shabaan,1/1/2021,85,24.80161344,37.18056221,471582,0.451548265,0,39.26247201,0.192387135,0.163552113,2.583408772,-0.018480597,-0.999829219,3.576192484,-0.978514119,0.20617982
Al_Shabaan,2/1/2021,86,24.80161344,37.18056221,574435,0.380267948,0.044857252,39.29479276,0.15351199,0.151420273,2.452379435,0.670914567,-0.741534655,3.841717309,-0.945656903,0.325166146
Al_Shabaan,3/1/2021,87,24.80161344,37.18056221,803129,0.333921467,7.090453386,38.83381653,0.143763537,0.155722757,2.052816108,0.090385276,-0.995906874,4.276222347,-0.940251793,0.340479906
Al_Shabaan,4/1/2021,88,24.80161344,37.18056221,836428,0.324761665,0.167903408,38.91993875,0.106345761,0.160306209,2.275759154,-0.10230701,-0.994752872,3.906164702,-0.920894804,0.389811185
Al_Shabaan,5/1/2021,89,24.80161344,37.18056221,890211,0.33388034,0,38.83714603,0.175019163,0.148657106,1.946791866,0.123043791,-0.992401242,3.43136475,-0.916192382,0.400738716
Al_Shabaan,6/1/2021,90,24.80161344,37.18056221,864645,0.360957138,0,38.8093718,0.03315704,0.144372651,2.026972734,0.048127853,-0.998841183,6.820311642,-0.91454768,0.404478109
Al_Shabaan,7/1/2021,91,24.80161344,37.18056221,1045044,0.330299595,0,39.21104343,-0.0350173,0.142557155,2.52655475,-0.376386517,-0.92646273,4.918269173,-0.904871827,0.425684127
Al_Shabaan,8/1/2021,92,24.80161344,37.18056221,940863,0.315111705,0,39.47924951,-0.01814591,0.141794643,2.347818879,0.304821855,-0.952409385,4.318692111,-0.928054971,0.372443244
Al_Shabaan,9/1/2021,93,24.80161344,37.18056221,800429,0.319188311,0,39.6172255,-0.044277332,0.141232162,2.482145722,0.100609692,-0.994925972,5.367664658,-0.908169651,0.418602299
Al_Shabaan,10/1/2021,94,24.80161344,37.18056221,766230,0.303440336,0,39.46455134,0.016752746,0.140966179,2.287942406,0.471990439,-0.881603667,3.953526011,-0.94682731,0.321742203
Al_Shabaan,11/1/2021,95,24.80161344,37.18056221,768030,0.315036268,10.08921391,39.3800869,0.109814794,0.159113527,2.285081722,-0.045757574,-0.998952574,2.712553326,-0.986862294,0.161563646
Al_Shabaan,12/1/2021,96,24.80161344,37.18056221,828328,0.353873641,9.05929147,39.6811164,0.18761924,0.165374357,2.300552878,0.554186005,-0.832392859,3.488453819,-0.935759828,0.35263798
Al_Shabaan,1/1/2022,97,24.80161344,37.18056221,884126,0.380740087,1.432000476,39.56798465,0.141709389,0.163867272,2.258847263,0.786488536,-0.617604876,4.773874966,-0.944421103,0.328738164
Al_Shabaan,2/1/2022,98,24.80161344,37.18056221,763156,0.344360062,0,39.56991592,0.078216611,0.150072444,2.420174095,-0.65610346,-0.754670954,4.462182646,-0.926336349,0.37669745
Al_Shabaan,3/1/2022,99,24.80161344,37.18056221,822928,0.329776834,7.090434682,39.36804052,0.082147101,0.151920756,1.992582438,0.384900087,-0.922958245,4.973790127,-0.930295918,0.366809902
Al_Shabaan,4/1/2022,100,24.80161344,37.18056221,798216,0.378064175,0.173196247,38.94776872,0.132320237,0.162492587,2.190315944,-0.043741458,-0.999042884,1.588448133,-0.947570537,0.319546676
Al_Shabaan,5/1/2022,101,24.80161344,37.18056221,1217608,0.369552991,0,38.56603857,0.083186463,0.150555184,2.438217474,0.045237652,-0.998976253,5.284672089,-0.91523063,0.402930384
Al_Shabaan,6/1/2022,102,24.80161344,37.18056221,826306,0.365101263,0.025906631,38.92133859,0.066856507,0.14462705,2.23632597,-0.015584395,-0.999878556,6.545831556,-0.908364361,0.418179612
Al_Shabaan,7/1/2022,103,24.80161344,37.18056221,725135,0.321621712,0,39.14476923,-0.058375749,0.142793421,2.285981995,-0.193440159,-0.981112076,4.338705433,-0.882547356,0.470223526
Al_Shabaan,8/1/2022,104,24.80161344,37.18056221,1331559,0.303774189,0.697883348,39.73946546,-0.047254167,0.144450461,1.848197223,0.807485903,-0.589886868,4.016155908,-0.880215,0.47457513
Al_Shabaan,9/1/2022,105,24.80161344,37.18056221,1616859,0.302580361,0.426366942,40.03384349,-0.018214425,0.14341305,2.67082369,-0.221598683,-0.975137951,4.43124809,-0.928331353,0.371753815
Al_Shabaan,10/1/2022,106,24.80161344,37.18056221,743731,0.312153187,0,39.44214645,0.054497926,0.143693827,2.441897507,-0.143813491,-0.98960481,3.210097799,-0.948217505,0.31762173
Al_Shabaan,11/1/2022,107,24.80161344,37.18056221,795929,0.330480848,17.34648454,39.35882158,0.129524253,0.146367065,2.482975286,0.351152739,-0.93631819,2.778036757,-0.989487778,0.144616516
Al_Shabaan,12/1/2022,108,24.80161344,37.18056221,801329,0.35719779,5.578225451,39.12285233,0.19389543,0.179696345,1.997741317,-0.048268741,-0.998834385,2.734878537,-0.988514777,0.151124241
Al_Shabaan,1/1/2023,109,24.80161344,37.18056221,504880,0.482862562,0,39.01575089,0.212966244,0.153987073,2.188323122,0.03574586,-0.999360913,2.83082566,-0.996717067,0.0809635
Al_Shabaan,2/1/2023,110,24.80161344,37.18056221,549815,0.431101754,0.859123628,39.01004454,0.177565071,0.148603362,2.442963822,-0.170102937,-0.985426299,5.544269338,-0.921769003,0.38773948
Al_Shabaan,3/1/2023,111,24.80161344,37.18056221,640775,0.397365672,8.78005137,38.68842448,0.170927285,0.16116842,2.103792876,-0.221237852,-0.975219879,4.095101763,-0.93967492,0.342068771
Al_Shabaan,4/1/2023,112,24.80161344,37.18056221,811229,0.331075015,6.185209605,38.9059259,0.158110639,0.160029961,2.236254798,-0.003428825,-0.999994122,2.723759367,-0.967412916,0.253203971
Al_Shabaan,5/1/2023,113,24.80161344,37.18056221,1054048,0.337728577,0.128982727,38.79185882,0.168680357,0.149843536,2.509690978,0.470183996,-0.882568416,2.647417715,-0.939168393,0.343457027
Al_Shabaan,6/1/2023,114,24.80161344,37.18056221,952570,0.351097376,0,38.53049352,0.101381277,0.145886679,2.105886714,0.435922974,-0.899983978,4.712458335,-0.923509541,0.383575452
Al_Shabaan,7/1/2023,115,24.80161344,37.18056221,748231,0.305186815,0,38.82226108,-0.026901344,0.143239723,2.510689811,-0.201050286,-0.979580922,4.350930173,-0.916025841,0.401119257
Al_Shabaan,8/1/2023,116,24.80161344,37.18056221,774330,0.345804478,0.193474474,39.1281951,-0.034011655,0.143160217,2.686554915,-0.258454961,-0.966023309,3.603266916,-0.877496677,0.479582716
Al_Shabaan,9/1/2023,117,24.80161344,37.18056221,851727,0.332422983,0,39.26072737,-0.061615068,0.142724952,2.160831266,0.362547243,-0.931965394,5.189555458,-0.924228164,0.381840675
Al_Shabaan,10/1/2023,118,24.80161344,37.18056221,824728,0.345789693,0.104627486,39.1084941,0.043574002,0.143296309,2.217587647,0.199548618,-0.979887927,2.896606059,-0.989895968,0.141795534
Al_Shabaan,11/1/2023,119,24.80161344,37.18056221,901226,0.349196418,6.977683313,38.93873699,0.103717603,0.165597754,2.876285432,0.908582927,-0.417704519,2.211182803,-0.98552076,0.169554807
Al_Shabaan,12/1/2023,120,24.80161344,37.18056221,968984,0.408142876,17.04457414,38.7712596,0.081979628,0.17428264,2.469282796,0.005477538,-0.999984998,1.136399976,-0.99479399,-0.10190642
Al_Shabaan,1/1/2024,121,24.80161344,37.18056221,0,0.408142876,0,38.66008054,0.081702343,0.159714457,1.99962665,0.342561771,-0.939495307,4.162478534,-0.942540948,0.334090648
Al_Shabaan,2/1/2024,122,24.80161344,37.18056221,916525,0.352345187,0,38.84392386,0.064784994,0.150029108,2.017226241,0.249185407,-0.968455798,4.359547128,-0.944953387,0.327204975
Al_Shabaan,3/1/2024,123,24.80161344,37.18056221,632831,0.405845044,12.8819583,38.84760769,0.109607777,0.157327077,2.416837508,0.142482006,-0.989797392,3.45576487,-0.923468609,0.383673987
Al_Shabaan,4/1/2024,124,24.80161344,37.18056221,909692,0.336679303,5.06898234,38.67785552,0.122157079,0.16871566,2.409003315,-0.071596832,-0.997433654,2.825873727,-0.935816768,0.352486846
Al_Shabaan,5/1/2024,125,24.80161344,37.18056221,1044650,0.311919456,0.02650047,38.40693674,0.093025384,0.149144213,2.455219834,-0.517040459,-0.855960959,4.473312191,-0.89150584,0.453009203
Al_Shabaan,6/1/2024,126,24.80161344,37.18056221,1497186,0.31247929,0.026876203,38.48646257,0.062737645,0.144804414,2.730475227,0.092431908,-0.995719008,4.107968347,-0.8882128,0.459432283
Al_Shabaan,7/1/2024,127,24.80161344,37.18056221,808737,0.361593068,0,38.58297113,-0.027972293,0.143191399,1.998905933,-0.268255541,-0.96334779,3.121921872,-0.926280124,0.376835683
Al_Shabaan,8/1/2024,128,24.80161344,37.18056221,882326,0.317370175,0.37348222,38.7461452,-0.058556932,0.142553397,2.554310192,0.933430617,-0.358757973,3.151367737,-0.872869159,0.487954333
Al_Shabaan,9/1/2024,129,24.80161344,37.18056221,823828,0.347601595,0.252927545,39.00218039,-0.108201357,0.143744782,2.554310192,0.933430617,-0.358757973,5.977061788,-0.924144179,0.382043893
Al_Shabaan,10/1/2024,130,24.80161344,37.18056221,861627,0.353922491,0.145293718,38.7682455,-0.108201357,0.143701711,2.554310192,0.933430617,-0.358757973,4.079098305,-0.964891455,0.262648968
Al_Shabaan,11/1/2024,131,24.80161344,37.18056221,948416,0.355095011,7.396488528,38.54873696,-0.108201357,0.16228319,2.554310192,0.933430617,-0.358757973,4.705418445,-0.930469877,0.366368405
Al_Shabaan,12/1/2024,132,24.80161344,37.18056221,941724,0.381288955,0,38.60451811,-0.108201357,0.151024205,2.554310192,0.933430617,-0.358757973,4.081132488,-0.95991553,0.280289448
Al_Shoaiba,1/1/2014,1,20.76609193,39.47337765,1331185,0.500424921,18.62193754,38.99332188,0.295236829,0.21543859,2.15411427,0.534356861,-0.845258981,0.212059033,0.995614319,-0.093552811
Al_Shoaiba,2/1/2014,2,20.76609193,39.47337765,743949,0.439228309,0,38.86180313,0.239909696,0.192515595,1.35060982,0.975489618,-0.220045464,1.77609254,-0.753811675,0.657090526
Al_Shoaiba,3/1/2014,3,20.76609193,39.47337765,1262734,0.401100666,5.943868175,38.73218522,0.238659988,0.172364334,2.598175154,0.557885407,-0.829917992,0.936360223,-0.377663439,0.925942939
Al_Shoaiba,4/1/2014,4,20.76609193,39.47337765,1173568,0.382687492,7.996996533,38.66575382,0.254268392,0.174060676,2.952581416,0.678135791,-0.734936629,0.990750394,0.441079821,0.897467878
Al_Shoaiba,5/1/2014,5,20.76609193,39.47337765,840321,0.4745072,4.204350775,38.59599756,0.236920911,0.18134393,1.862425088,-0.894497903,-0.447072143,2.71771976,-0.50519698,0.863004062
Al_Shoaiba,6/1/2014,6,20.76609193,39.47337765,0,0.4745072,0,38.69521515,0.135769792,0.156335063,1,-0.898155255,-0.439678449,4.683686294,-0.739730714,0.672903017
Al_Shoaiba,7/1/2014,7,20.76609193,39.47337765,1332333,0.328819901,0.33840893,38.80183778,0.03417965,0.148251349,1,-0.898155255,-0.439678449,4.510463256,-0.565316385,0.824874163
Al_Shoaiba,8/1/2014,8,20.76609193,39.47337765,21615,0.188207108,1.925905596,38.90034287,-0.086145568,0.15311877,2.873865786,0.235385594,-0.971902064,4.285870588,-0.569162051,0.82222537
Al_Shoaiba,9/1/2014,9,20.76609193,39.47337765,1266337,0.30949598,1.67460498,38.96759104,-0.0851389,0.166404315,2.136905543,-0.074645449,-0.997210137,5.049174577,-0.722708894,0.691152555
Al_Shoaiba,10/1/2014,10,20.76609193,39.47337765,132397,0.332001099,0,38.88971202,0.008787703,0.155535377,2.272398603,0.390353198,-0.920665184,1.670301182,-0.552681867,0.833392317
Al_Shoaiba,11/1/2014,11,20.76609193,39.47337765,713327,0.382592726,19.07873579,38.84970729,0.104266111,0.203779304,2.091821116,-0.162386565,-0.986727218,0.523411454,-0.968008355,0.250917964
Al_Shoaiba,12/1/2014,12,20.76609193,39.47337765,1351900,0.514226989,0,38.88978365,0.205914357,0.184898102,2.304514089,0.30971389,-0.950829799,0.661106979,0.69629062,-0.717759968
Al_Shoaiba,1/1/2015,13,20.76609193,39.47337765,1399621,0.477959343,10.81355984,38.84009354,0.171965453,0.174077293,2.236067977,-0.583577003,-0.812057807,2.472174303,-0.965716479,0.259599082
Al_Shoaiba,2/1/2015,14,20.76609193,39.47337765,1299661,0.509736893,0,38.78039565,0.278512762,0.191199579,1.025524847,0.958982425,-0.283465533,0.679630452,-0.5616235,0.82739292
Al_Shoaiba,3/1/2015,15,20.76609193,39.47337765,1256429,0.420888787,0,38.69238126,0.278671482,0.161867867,2.131236919,-0.990444079,-0.137914928,0.935350642,-0.666560449,0.745450983
Al_Shoaiba,4/1/2015,16,20.76609193,39.47337765,1213197,0.317117575,5.879569494,38.57082409,0.177206315,0.169137054,2.631938533,-0.622995768,-0.782225206,3.69735361,-0.764420605,0.644717875
Al_Shoaiba,5/1/2015,17,20.76609193,39.47337765,1185277,0.278314465,0,38.52750029,0.212736829,0.157004252,2.142457491,0.976671506,-0.21473884,2.255283309,-0.34785703,0.937547592
Al_Shoaiba,6/1/2015,18,20.76609193,39.47337765,1341092,0.40488919,0.021870864,38.62699283,0.129922446,0.149260817,3,0.751226596,0.660044394,5.215681435,-0.789270472,0.614045701
Al_Shoaiba,7/1/2015,19,20.76609193,39.47337765,102675,0.30417378,0,38.75402196,0.050168914,0.145667732,3,-0.447213596,-0.894427191,5.016944416,-0.763428978,0.645891783
Al_Shoaiba,8/1/2015,20,20.76609193,39.47337765,97272,0.22483337,4.807687348,38.51166718,0.030336704,0.155372665,1.968112023,0.319713312,-0.947514326,1.991793244,0.004372783,0.999990439
Al_Shoaiba,9/1/2015,21,20.76609193,39.47337765,1145647,0.243200789,1.367553989,38.69923048,0.01870198,0.178153228,2.25,0.052237895,-0.998634669,1.984765212,-0.26934336,0.963044212
Al_Shoaiba,10/1/2015,22,20.76609193,39.47337765,1251025,0.347222008,4.799524597,38.72254774,0.13239588,0.172202883,2.712517702,0.625118396,-0.780529943,1.169976306,0.946186757,0.323621108
Al_Shoaiba,11/1/2015,23,20.76609193,39.47337765,10807,0.457884825,12.96773245,38.82092808,0.234904365,0.207052912,1.882865054,0.52968716,-0.848193087,0.846042939,-0.935728732,0.352720483
Al_Shoaiba,12/1/2015,24,20.76609193,39.47337765,26119,0.418416297,12.58409116,38.98084075,0.23123814,0.210806277,2.041344663,-0.091537806,-0.995801602,3.827761264,-0.969930205,0.243383232
Al_Shoaiba,1/1/2016,25,20.76609193,39.47337765,1353701,0.450041721,16.37223386,38.77409405,0.274235331,0.20490501,1.857146379,0.459015966,-0.888428018,3.273708696,-0.962112945,0.272651207
Al_Shoaiba,2/1/2016,26,20.76609193,39.47337765,1225807,0.315361994,0,38.5642217,0.275764981,0.191629232,2.169175993,0.904481804,-0.42651221,1.356388096,-0.842374121,0.538893162
Al_Shoaiba,3/1/2016,27,20.76609193,39.47337765,1196985,0.310230616,0,37.90824141,0.294196692,0.160820416,2.031036553,0.774447233,-0.632638509,1.695591009,-0.734542628,0.678562545
Al_Shoaiba,4/1/2016,28,20.76609193,39.47337765,1285251,0.437101024,14.40453834,38.16127523,0.327456671,0.185930433,2.871354721,-0.509532799,-0.860451235,0.781552908,0.986497472,0.163776489
Al_Shoaiba,5/1/2016,29,20.76609193,39.47337765,0,0.437101024,4.262386712,37.802023,0.272000499,0.183318222,1.184981538,-0.228902766,-0.973449292,3.9222815,-0.64972059,0.760173108
Al_Shoaiba,6/1/2016,30,20.76609193,39.47337765,1000640,0.21128783,0,38.01528987,0.196627212,0.154912244,2.828427125,0.676126655,-0.736785414,4.729972276,-0.635803575,0.771850902
Al_Shoaiba,7/1/2016,31,20.76609193,39.47337765,1254628,0.309486835,0.446613827,38.1430859,0.110173576,0.148818813,2.828427125,0.676126655,-0.736785414,4.744233262,-0.567939106,0.823070575
Al_Shoaiba,8/1/2016,32,20.76609193,39.47337765,1295423,0.304273744,3.696374922,38.18487535,0.024405805,0.171178822,2.803891539,0.477969619,-0.878376368,3.891467358,-0.477906622,0.878410645
Al_Shoaiba,9/1/2016,33,20.76609193,39.47337765,1274443,0.310342149,1.439812199,38.54844524,0.069618671,0.16283734,2.519616515,-0.201473123,-0.979494043,3.443715837,-0.596521345,0.802597212
Al_Shoaiba,10/1/2016,34,20.76609193,39.47337765,1214098,0.281651737,0,38.74613161,0.110147673,0.156807959,2.064020419,0.293091766,-0.956084315,1.077346763,0.84257171,0.538584176
Al_Shoaiba,11/1/2016,35,20.76609193,39.47337765,1224005,0.333534867,12.72176072,38.77504843,0.180152783,0.178750544,2.293347425,-0.087128697,-0.996197064,0.793434984,0.93265362,-0.360773095
Al_Shoaiba,12/1/2016,36,20.76609193,39.47337765,1334787,0.485440787,8.837374138,38.82646207,0.205189914,0.217618316,1.252202169,-0.26573041,-0.964047379,2.54045077,-0.932873539,0.360204054
Al_Shoaiba,1/1/2017,37,20.76609193,39.47337765,138702,0.482274746,11.26581063,38.61451269,0.208012011,0.193220194,2.139265914,-0.148099434,-0.988972476,1.82847687,-0.867106352,0.498123052
Al_Shoaiba,2/1/2017,38,20.76609193,39.47337765,1324880,0.396751642,0,38.89791701,0.247685676,0.18634123,3.078170336,-0.343373891,-0.939198792,2.948072952,-0.955678761,0.294411455
Al_Shoaiba,3/1/2017,39,20.76609193,39.47337765,900,0.241207719,0,38.72549467,0.230554888,0.160064738,1.658839465,0.496946586,-0.867781131,2.165792826,-0.688453871,0.725280131
Al_Shoaiba,4/1/2017,40,20.76609193,39.47337765,494465,0.302770989,11.27059405,38.35519141,0.263166172,0.152163954,2.221635241,-0.197656121,-0.980271421,0.807915859,-0.484889576,0.874575382
Al_Shoaiba,5/1/2017,41,20.76609193,39.47337765,1257330,0.313347396,5.930434166,38.40257659,0.222928735,0.203887655,2.335911151,-0.629351301,-0.77712093,3.777244351,-0.626032422,0.779797029
Al_Shoaiba,6/1/2017,42,20.76609193,39.47337765,0,0.313347396,0.060217123,38.35259897,0.127178419,0.159750888,1.870830158,-0.413435692,-0.910533321,5.325876467,-0.689573512,0.724215694
Al_Shoaiba,7/1/2017,43,20.76609193,39.47337765,1261833,0.305340527,0.482921061,38.53029717,0.054537259,0.149719052,3,0.998989318,0.044948226,5.369941948,-0.601255978,0.799056474
Al_Shoaiba,8/1/2017,44,20.76609193,39.47337765,1239317,0.255673799,4.033732373,38.15182354,-0.039650951,0.166730104,2.622372412,-0.007441218,-0.999972314,3.227175836,-0.328010776,0.944673981
Al_Shoaiba,9/1/2017,45,20.76609193,39.47337765,1276346,0.293095226,0.620131684,38.56197272,-0.033042027,0.167435157,1.193037975,-0.408153901,-0.912913136,2.873327426,-0.538893201,0.842374096
Al_Shoaiba,10/1/2017,46,20.76609193,39.47337765,1121329,0.329226453,0,38.77342153,0.035517996,0.155362199,2.321852039,-0.365556845,-0.930789016,1.855919702,-0.688598706,0.725142622
Al_Shoaiba,11/1/2017,47,20.76609193,39.47337765,923182,0.354883249,6.95145305,38.69985962,0.179339888,0.167221871,1.998594281,-0.23806968,-0.971248077,0.125148379,0.921572676,0.388205878
Al_Shoaiba,12/1/2017,48,20.76609193,39.47337765,1006898,0.532750496,0,38.68230057,0.233970599,0.176038238,1.738472301,0.7405819,-0.671966108,1.140605784,0.783256662,-0.621698481
Al_Shoaiba,1/1/2018,49,20.76609193,39.47337765,893,0.162812053,9.380476706,38.48329798,0.227936517,0.183111241,2.454373511,0.48180413,-0.87627894,3.536580909,-0.944574598,0.328296862
Al_Shoaiba,2/1/2018,50,20.76609193,39.47337765,1317675,0.523707593,0,38.67327782,0.303558607,0.178394483,2.625865015,0.999383834,-0.035099181,0.376611471,0.787805065,0.615924654
Al_Shoaiba,3/1/2018,51,20.76609193,39.47337765,1013186,0.449472034,0,38.33962702,0.244781731,0.158646082,1.784725304,0.986703586,-0.162530102,0.772542591,-0.151468849,0.988462032
Al_Shoaiba,4/1/2018,52,20.76609193,39.47337765,1291555,0.388907769,9.189298688,38.61119843,0.269050896,0.171997367,2.0938949,0.696687039,-0.717375195,1.571956802,-0.393829745,0.919183405
Al_Shoaiba,5/1/2018,53,20.76609193,39.47337765,1276244,0.430480674,2.949651892,38.31091662,0.194571936,0.177159784,1.845168638,0.086870899,-0.996219578,2.107405772,-0.451097345,0.892474753
Al_Shoaiba,6/1/2018,54,20.76609193,39.47337765,1312271,0.330234495,0,38.43142997,0.092907917,0.154024624,2.468306116,0.107044693,-0.99425421,5.283433949,-0.66882006,0.743424325
Al_Shoaiba,7/1/2018,55,20.76609193,39.47337765,1337288,0.323690139,0.556129531,38.78021961,-0.072001623,0.148329066,2.468306116,0.107044693,-0.99425421,4.151143573,-0.438239143,0.898858417
Al_Shoaiba,8/1/2018,56,20.76609193,39.47337765,1360320,0.320383226,1.589473724,38.82908517,-0.144911486,0.160444036,3.141369139,-0.382339705,-0.924021834,4.921630105,-0.605801792,0.795615604
Al_Shoaiba,9/1/2018,57,20.76609193,39.47337765,1074495,0.230779881,1.55527655,38.90129612,-0.116097287,0.163191163,2.433359213,0.099804185,-0.995007098,1.851814705,-0.211099223,0.977464638
Al_Shoaiba,10/1/2018,58,20.76609193,39.47337765,1259131,0.320625015,14.1157798,38.96244755,-0.001172318,0.175806406,2.321230803,0.306398696,-0.951903272,0.672907074,0.619962882,0.784631139
Al_Shoaiba,11/1/2018,59,20.76609193,39.47337765,1438512,0.494402374,33.90742748,38.99842679,0.140524408,0.273246901,2.404337859,0.888174223,-0.459506854,0.768052564,0.602063805,-0.798447979
Al_Shoaiba,12/1/2018,60,20.76609193,39.47337765,1213907,0.420801326,3.180207083,38.95148482,0.161247075,0.189044278,2.374760987,0.062613104,-0.998037875,2.417081424,-0.93681368,0.349828713
Al_Shoaiba,1/1/2019,61,20.76609193,39.47337765,968954,0.352751861,18.94561048,38.85174631,0.18475285,0.22247903,2.175080947,0.211073212,-0.977470255,0.332647169,0.471292822,-0.8819768
Al_Shoaiba,2/1/2019,62,20.76609193,39.47337765,968954,0,0,38.52934067,0.230417111,0.173925976,1.974423831,0.833842532,-0.552002384,2.515160742,-0.949953521,0.312391274
Al_Shoaiba,3/1/2019,63,20.76609193,39.47337765,1401995,0.39682072,5.289937063,38.62689167,0.12400535,0.161236286,2.276122092,-0.273017925,-0.962008946,4.245966047,-0.884292821,0.466932764
Al_Shoaiba,4/1/2019,64,20.76609193,39.47337765,1351900,0.413341314,6.713411331,38.83019709,0.163618044,0.178244085,2.936811531,0.44589102,-0.895087257,3.209340532,-0.782325849,0.622869381
Al_Shoaiba,5/1/2019,65,20.76609193,39.47337765,1323979,0.438617261,0,38.50258071,0.264428752,0.165758335,2.135606823,0.368653461,-0.929566902,1.362981696,0.117448856,0.993078932
Al_Shoaiba,6/1/2019,66,20.76609193,39.47337765,1323979,0.330523307,0.28802107,38.56815437,0.135506665,0.155993526,2.640799458,0.264405715,-0.96441154,5.846779162,-0.718515288,0.695511166
Al_Shoaiba,7/1/2019,67,20.76609193,39.47337765,1360006,0.342056451,0,39.17572375,-0.025545355,0.147756256,1.967591153,-0.099226322,-0.995064891,6.2685397,-0.704632377,0.709572557
Al_Shoaiba,8/1/2019,68,20.76609193,39.47337765,1396457,0.312271015,3.437602043,38.52394344,-0.09989111,0.155573513,2.071164406,-0.16075148,-0.986994915,4.131521267,-0.52989539,0.848063014
