month,area,ndvi,ocean_current_speed ,ocean_current_direction,precipitation,salinity,sea_surface_height,soil_moisture,surface_temperature,wind_speed ,wind_direction 
2023-10,73738,0.310187024,2.473745969,169.4474884,0,39.03043413,-0.014675849,0.155179952,35.291,0.243739991,228.5679743
2023-11,72839,0.30468192,2.15609958,178.4895837,2.634273052,38.87533045,0.026432501,0.16344842,29.664,0.638819702,199.0731178
2023-12,87086,0.34031528,2.403619458,130.5792679,0,38.6834023,0.002479124,0.178799897,26.247,1.105102806,204.8052182
2024-01,76295,0.397012452,2.055737293,150.3523802,0,38.59651864,0.026624762,0.169069921,26.582,0.6171366,219.0012469
2024-02,92601,0.372377327,2.441939919,200.781681,1.252086043,38.76193511,-1.22E-05,0.168478316,26.549,0.88420006,225.2962517
2024-03,84508,0.363295259,2.228487472,171.8227183,2.384625435,38.93481219,0.042552919,0.182829127,30.96,0.198405357,233.3955939
2024-04,71940,0.308667256,2.074835496,172.3800194,0.913574293,38.74606308,0.054091035,0.17644735,35.098,0.095268771,37.25079219
2024-05,65645,0.269214495,2.156654871,128.1276629,0.559208803,38.51929981,0.038478428,0.169228368,37.584,0.602776107,338.2227899
2024-06,71040,0.30075761,2.357297515,175.0085997,0,38.57476307,0.024180499,0.161592375,41.466,0.696416527,358.0182132
2024-07,71040,0.324996888,2.229840531,211.9704578,0,38.67458377,-0.067913849,0.157980488,40.591,1.445007408,24.75146691
2024-08,70141,0.340127637,2.53869872,173.7510325,0.01412795,38.86928769,-0.104268602,0.156358168,40.056,1.132348445,20.15497156
2024-09,72839,0.304760887,,,0.145709546,39.11579588,-0.148417855,0.155323538,37.905,0.482707945,339.0619122
2024-10,74140,0.331933107,,,0.520785935,38.88032798,-0.148417855,0.158284973,34.423,0.152981686,208.6321524
2024-11,81831,0.331459952,,,0,38.64912118,-0.148417855,0.158367637,28.283,0.7464267,213.1649206
2024-12,74616,0.326199321,,,0,38.71687839,-0.148417855,0.158480966,23.083,1.204496491,219.418461
