month,area,ndvi,ocean_current_speed ,ocean_current_direction,precipitation,salinity,sea_surface_height,soil_moisture,surface_temperature,wind_speed ,wind_direction 
2022-03,40491,0.439238318,2.114037501,153.5564762,0,38.19725843,0.254883938,0.182078344,35.715,0.974405643,32.69704612
2022-04,36891,0.405344564,2.538418001,222.8690359,14.42482281,37.73196945,0.276235652,0.198246071,38.97,0.949709992,104.1240359
2022-05,39591,0.376986525,2.083147642,154.4619188,0,37.99586073,0.176782718,0.181116573,39.28,1.313028084,36.03021861
2022-06,27901,0.218231459,1.666591436,204.3344722,1.36859224,38.24958191,0.140113932,0.158758436,37.46,1.529788501,23.92604478
2022-07,16201,0.176625758,2.089064387,196.39208,0.564421579,38.48540835,-0.020624683,0.15713916,35.565,0.31155189,47.55970611
2022-08,34202,0.309897353,1.824019658,160.3432619,39.50439024,39.88378928,-0.008227498,0.252700648,36.55,0.255314039,74.18138657
2022-09,17101,0.174567344,2.128316469,162.8002717,5.390984759,39.95881271,0.02709072,0.207020232,38.85,1.184651694,61.13800063
2022-10,33302,0.340004075,2.041154774,182.6521552,0,38.40978252,0.11843369,0.176547714,27.333,0.834203455,58.69331938
2022-11,36891,0.413797295,2.405166765,172.619966,15.522434,38.56031985,0.225317662,0.184832327,35.23,0.665088189,116.8283151
2022-12,39591,0.420196935,2.388827768,200.5010842,34.42821121,38.51789518,0.273192685,0.200474979,32.35,0.9842864,187.9448766
2023-01,39591,0.556342016,2.628401318,216.238578,22.25358677,38.43162286,0.327716344,0.30092079,29.095,1.450210496,164.8424086
2023-02,39591,0.506997077,2.109531729,191.6779428,0,38.1276462,0.302558638,0.186530067,32.145,0.618827178,45.69562961
2023-03,38691,0.41639247,1.854922538,182.5946677,8.516378403,37.92870124,0.272487805,0.194235243,34.535,0.322022779,169.6412515
2023-04,38691,0.382397548,2.184825744,199.587597,23.12611818,37.92774179,0.277696014,0.233728086,36.475,1.011774872,120.7897538
2023-05,37791,0.444680235,1.636591192,199.1489278,1.273275256,37.69193627,0.259230784,0.183902652,38.7,0.656240567,62.27293989
2023-06,35102,0.308407701,2.717167399,161.5921241,1.61647135,37.81188431,0.171007418,0.175658798,38.985,1.371996281,13.12295007
2023-07,31501,0.262573497,2.012073944,170.5817042,0.57174556,38.30650417,0.031884548,0.162142124,38.735,1.548450561,3.547297015
2023-08,23401,0.213816072,2.544179414,145.4673014,17.37562931,37.95444129,-0.009698181,0.188549975,38.8,1.070825437,49.27561408
2023-09,32402,0.26268031,1.813597418,166.0152527,6.45829469,38.01342882,-0.003159626,0.216101443,40.345,1.657625206,40.1957619
2023-10,33302,0.256861953,2.381678477,171.9854079,9.434290051,38.04918464,0.11805503,0.178216481,37.4,1.053049571,64.51231971
2023-11,36891,0.372383311,2.273876297,180.3944896,27.69044018,38.02697754,0.164222554,0.265777074,32.82,1.026271822,99.19538766
2023-12,38691,0.518986014,2.07373915,162.885056,11.60882759,37.74792121,0.157466022,0.21299759,31.63,0.837421885,147.7700269
2024-01,40491,0.54655571,2.062329993,176.3232261,17.66098404,37.85434603,0.193244101,0.192133503,31.795,0.209080193,212.9729112
2024-02,39591,0.48832787,2.420140101,172.5963422,0,38.12573046,0.188283384,0.209548587,33.03,0.296631541,299.358661
2024-03,40191,0.511803835,2.383764504,137.4155288,9.71174264,37.88019747,0.226582591,0.199681531,35.945,0.461070688,194.5466713
2024-04,40491,0.437968134,2.436671736,169.9927297,17.47700453,37.69473419,0.218451711,0.225125152,37.12,0.324015441,123.5347597
2024-05,39591,0.432636022,1.957780502,140.840102,0.532107029,37.38459451,0.185173084,0.182099615,39.705,1.012297319,17.00003758
2024-06,35991,0.344139586,1.950242494,163.7758569,0.658433497,37.53243866,0.137171795,0.165241616,38.28,1.255790226,54.28906433
2024-07,23401,0.218528968,2.00712898,192.8952549,1.465145707,37.75274636,0.010096184,0.156372075,35.945,0.713466243,5.780189623
2024-08,35991,0.312344565,2.290117086,171.2810679,48.08930841,37.58555047,-0.041840441,0.26446346,34.86,1.015445199,27.69551318
2024-09,33302,0.313103985,,,6.607098006,37.83358536,-0.076172115,0.232259893,37.185,1.273242039,57.39478097
2024-10,36002,0.406579477,,,11.15195853,37.6750606,-0.076172115,0.190473931,36.485,1.117009355,61.80122638
2024-11,38691,0.424710996,,,24.74901533,37.39945635,-0.076172115,0.245644029,33.115,0.613432419,102.8090958
2024-12,38691,0.537551337,,,9.606836319,37.5321034,-0.076172115,0.2348622,26.69,0.638244034,131.9753374
