month,area,ndvi,ocean_current_speed ,ocean_current_direction,precipitation,salinity,sea_surface_height,soil_moisture,surface_temperature,wind_speed ,wind_direction 
2019-11,709173,0.361423992,2.027956394,149.3525085,4.772338185,39.62359957,0.136559213,0.151880674,30.132,2.52465782,277.8637141
2019-12,800955,0.357573093,2.079850942,132.0554357,0,39.54106522,0.097358045,0.152152568,26.955,4.266131344,284.3567265
2020-01,815729,0.353879811,2.700523532,147.6493153,0,39.57146557,0.035853341,0.147386624,25.62,4.787733228,288.0723795
2020-02,865174,0.234455026,2.202202,181.6979608,0,39.70213861,0.069186677,0.146188766,27.379,4.951800851,291.9206957
2020-03,825628,0.342371068,2.377786309,141.441536,8.582160334,39.3894197,0.07235528,0.16219682,30.17,3.127680162,287.1188046
2020-04,753631,0.319205605,2.460140577,182.8605766,0.165021373,39.15380287,0.112660416,0.159004449,33.483,3.029215608,292.3162624
2020-05,620436,0.324687777,1.998482409,136.1253463,0.02633888,39.00939472,0.118360234,0.151798641,35.395,3.743382703,295.5691634
2020-06,902729,0.359396563,2.047569,127.3052594,0.041079629,39.21189338,0.043079632,0.146048455,37.698,5.715258394,296.4219579
2020-07,746957,0.339295425,0.104799183,6.713128796,0.053131747,39.35826287,0.010309178,0.143795597,37.974,3.538675016,297.4112252
2020-08,696047,0.312971846,2.118641028,183.769668,0,39.26911193,-0.017882181,0.143492374,39.389,3.219499317,296.1972726
2020-09,777584,0.301245462,2.235814881,209.16138,0.27179635,39.53254172,0.056748212,0.142953308,37.754,3.696311152,288.2029309
2020-10,612336,0.337555276,2.094308143,127.2508676,0.987351637,39.73183045,0.097675942,0.143032331,35.159,1.879562748,275.6337836
2020-11,730232,0.339524538,2.132583637,145.0728304,6.955429823,39.37199505,0.150776438,0.155814099,30.28,3.902519256,285.8801887
2020-12,556178,0.408341313,2.42925557,171.7035639,8.798155016,39.32495337,0.147767646,0.163355688,28.987,3.019280812,274.62829
2021-01,471582,0.451548265,2.583408772,181.0589205,0,39.26247201,0.192387135,0.163552113,27.955,3.576192484,281.8985733
2021-02,574435,0.380267948,2.452379435,137.8623092,0.044857252,39.29479276,0.15351199,0.151420273,29.417,3.841717309,288.9756412
2021-03,803129,0.333921467,2.052816108,174.8142279,7.090453386,38.83381653,0.143763537,0.155722757,30.003,4.276222347,289.9061152
2021-04,836428,0.324761665,2.275759154,185.8720339,0.167903408,38.91993875,0.106345761,0.160306209,34.474,3.906164702,292.9427513
2021-05,890211,0.33388034,1.946791866,172.9321988,0,38.83714603,0.175019163,0.148657106,35.968,3.43136475,293.6243673
2021-06,864645,0.360957138,2.026972734,177.2414115,0,38.8093718,0.03315704,0.144372651,35.446,6.820311642,293.8584269
2021-07,1045044,0.330299595,2.52655475,202.110034,0,39.21104343,-0.0350173,0.142557155,36.982,4.918269173,295.1939741
2021-08,940863,0.315111705,2.347818879,162.2525534,0,39.47924951,-0.01814591,0.141794643,36.705,4.318692111,291.8663776
2021-09,800429,0.319188311,2.482145722,174.2257197,0,39.6172255,-0.044277332,0.141232162,34.539,5.367664658,294.7463762
2021-10,766230,0.303440336,2.287942406,151.836422,0,39.46455134,0.016752746,0.140966179,33.399,3.953526011,288.7683187
2021-11,768030,0.315036268,2.285081722,182.6226316,10.08921391,39.3800869,0.109814794,0.159113527,29.593,2.712553326,279.2976675
2021-12,828328,0.353873641,2.300552878,146.3453329,9.05929147,39.6811164,0.18761924,0.165374357,25.724,3.488453819,290.6487509
2022-01,884126,0.380740087,2.258847263,128.14144,1.432000476,39.56798465,0.141709389,0.163867272,25.34,4.773874966,289.1922051
2022-02,763156,0.344360062,2.420174095,221.0033732,0,39.56991592,0.078216611,0.150072444,27.65,4.462182646,292.1292645
2022-03,822928,0.329776834,1.992582438,157.3624623,7.090434682,39.36804052,0.082147101,0.151920756,29.361,4.973790127,291.5190097
2022-04,798216,0.378064175,2.190315944,182.5070008,0.173196247,38.94776872,0.132320237,0.162492587,32.931,1.588448133,288.635512
2022-05,1217608,0.369552991,2.438217474,177.4071886,0,38.56603857,0.083186463,0.150555184,34.802,5.284672089,293.7614992
2022-06,826306,0.365101263,2.23632597,180.8929562,0.025906631,38.92133859,0.066856507,0.14462705,36.333,6.545831556,294.719712
2022-07,725135,0.321621712,2.285981995,191.1536164,0,39.14476923,-0.058375749,0.142793421,35.516,4.338705433,298.0488071
2022-08,1331559,0.303774189,1.848197223,126.1489804,0.697883348,39.73946546,-0.047254167,0.144450461,36.588,4.016155908,298.3316904
2022-09,1616859,0.302580361,2.67082369,192.8029487,0.426366942,40.03384349,-0.018214425,0.14341305,35.698,4.43124809,291.8238203
2022-10,743731,0.312153187,2.441897507,188.2685771,0,39.44214645,0.054497926,0.143693827,32.125,3.210097799,288.519158
2022-11,795929,0.330480848,2.482975286,159.442162,17.34648454,39.35882158,0.129524253,0.146367065,29.183,2.778036757,278.3150731
2022-12,801329,0.35719779,1.997741317,182.7666702,5.578225451,39.12285233,0.19389543,0.179696345,25.147,2.734878537,278.6920836
2023-01,504880,0.482862562,2.188323122,177.9514767,0,39.01575089,0.212966244,0.153987073,27.078,2.83082566,274.6439499
2023-02,549815,0.431101754,2.442963822,189.7938041,0.859123628,39.01004454,0.177565071,0.148603362,26.598,5.544269338,292.8139162
2023-03,640775,0.397365672,2.103792876,192.7817484,8.78005137,38.68842448,0.170927285,0.16116842,30.072,4.095101763,290.002965
2023-04,811229,0.331075015,2.236254798,180.1964576,6.185209605,38.9059259,0.158110639,0.160029961,33.394,2.723759367,284.667188
2023-05,1054048,0.337728577,2.509690978,151.9537592,0.128982727,38.79185882,0.168680357,0.149843536,35.684,2.647417715,290.0876354
2023-06,952570,0.351097376,2.105886714,154.1559613,0,38.53049352,0.101381277,0.145886679,36.97,4.712458335,292.555331
2023-07,748231,0.305186815,2.510689811,191.5983836,0,38.82226108,-0.026901344,0.143239723,39.466,4.350930173,293.6481673
2023-08,774330,0.345804478,2.686554915,194.9784047,0.193474474,39.1281951,-0.034011655,0.143160217,37.06,3.603266916,298.6581521
2023-09,851727,0.332422983,2.160831266,158.7432864,0,39.26072737,-0.061615068,0.142724952,34.417,5.189555458,292.447745
2023-10,824728,0.345789693,2.217587647,168.4894353,0.104627486,39.1084941,0.043574002,0.143296309,34.236,2.896606059,278.1517594
2023-11,901226,0.349196418,2.876285432,114.6897488,6.977683313,38.93873699,0.103717603,0.165597754,29.796,2.211182803,279.7619356
2023-12,968984,0.408142876,2.469282796,179.6861586,17.04457414,38.7712596,0.081979628,0.17428264,27.405,1.136399976,264.1510388
2024-01,0,,1.99962665,159.9669719,0,38.66008054,0.081702343,0.159714457,26.042,4.162478534,289.5172502
2024-02,916525,0.352345187,2.017226241,165.570686,0,38.84392386,0.064784994,0.150029108,26.595,4.359547128,289.0992164
2024-03,632831,0.405845044,2.416837508,171.8085052,12.8819583,38.84760769,0.109607777,0.157327077,28.902,3.45576487,292.5614444
2024-04,909692,0.336679303,2.409003315,184.1057091,5.06898234,38.67785552,0.122157079,0.16871566,34.184,2.825873727,290.6394974
2024-05,1044650,0.311919456,2.455219834,211.1339399,0.02650047,38.40693674,0.093025384,0.149144213,34.774,4.473312191,296.9369158
2024-06,1497186,0.31247929,2.730475227,174.6964715,0.026876203,38.48646257,0.062737645,0.144804414,37.315,4.107968347,297.3504798
2024-07,808737,0.361593068,1.998905933,195.5604877,0,38.58297113,-0.027972293,0.143191399,38.57,3.121921872,292.1378148
2024-08,882326,0.317370175,2.554310192,111.0239385,0.37348222,38.7461452,-0.058556932,0.142553397,36.875,3.151367737,299.2062143
2024-09,823828,0.347601595,,,0.252927545,39.00218039,-0.108201357,0.143744782,35.667,5.977061788,292.4603437
2024-10,861627,0.353922491,,,0.145293718,38.7682455,-0.108201357,0.143701711,31.98,4.079098305,285.2273008
2024-11,948416,0.355095011,,,7.396488528,38.54873696,-0.108201357,0.16228319,28.264,4.705418445,291.491821
2024-12,941724,0.381288955,,,0,38.60451811,-0.108201357,0.151024205,25.72,4.081132488,286.2774806
